,level_0,Unnamed: 0,index,Symbol,Name,Market Cap,Sector
3295,3295,3295.0,3801.0,OABI,OmniAb Inc. Common Stock,550254724.0,Healthcare
3296,3296,3296.0,3803.0,OAK-PA,Oaktree Capital Group LLC 6.625% Series A Preferred units,7836140598.904445,Financials
3297,3297,3297.0,3804.0,OAK-PB,Oaktree Capital Group LLC 6.550% Series B Preferred Units,5645907456.0,Financials
3298,3298,3298.0,3805.0,OB,Outbrain Inc. Common Stock,261387405.0,Industrials
3299,3299,3299.0,3806.0,OBIO,Orchestra BioMed Holdings Inc. Ordinary Shares,237413758.0,Healthcare
3300,3300,3300.0,3807.0,OBK,Origin Bancorp Inc. Common Stock,896954056.0,Financials
3301,3301,3301.0,3808.0,OBLG,Oblong Inc. Common Stock,3431892.0,Information Technology
3302,3302,3302.0,3809.0,OBT,Orange County Bancorp Inc. Common Stock,195804813.0,Financials
3303,3303,3303.0,3810.0,OC,Owens Corning Inc Common Stock New,11603381128.0,Industrials
3304,3304,3304.0,3811.0,OCAX,OCA Acquisition Corp. Class A Common Stock,0.0,Financials
3305,3305,3305.0,3813.0,OCC,Optical Cable Corporation Common Stock,30608730.0,Industrials
3306,3306,3306.0,3814.0,OCCI,OFS Credit Company Inc. Common Stock,91399510.0,Financials
3307,3307,3307.0,3815.0,OCCIN,OFS Credit Company Inc. 5.25% Series E Term Preferred Stock Due 2026,11598195148.0,Financials
3308,3308,3308.0,3816.0,OCCIO,OFS Credit Company Inc. 6.125% Series C Term Preferred Stock,18640000.0,Financials
3309,3309,3309.0,3817.0,OCEA,Ocean Biomedical Inc. Common Stock,194552781.0,Healthcare
3310,3310,3310.0,3819.0,OCFC,OceanFirst Financial Corp. Common Stock,935932285.0,Financials
3311,3311,3311.0,3820.0,OCFCP,OceanFirst Financial Corp. Depositary Shares,1366899207.0,Financials
3312,3312,3312.0,3821.0,OCGN,Ocugen Inc. Common Stock,131352125.0,Healthcare
3313,3313,3313.0,3822.0,OCN,Ocwen Financial Corporation NEW Common Stock,229209990.0,Financials
3314,3314,3314.0,3823.0,OCSL,Oaktree Specialty Lending Corporation Common Stock,1514618267.0,Financials
3315,3315,3315.0,3825.0,OCUL,Ocular Therapeutix Inc. Common Stock,390724317.0,Healthcare
3316,3316,3316.0,3826.0,OCUP,Ocuphire Pharma Inc. Common Stock,86951506.0,Healthcare
3317,3317,3317.0,3827.0,OCX,Oncocyte Corporation Common Stock,36112298.0,Healthcare
3318,3318,3318.0,3828.0,ODC,Oil-Dri Corporation Of America Common Stock,442840711.0,Consumer Discretionary
3319,3319,3319.0,3829.0,ODFL,Old Dominion Freight Line Inc. Common Stock,41091910118.0,Industrials
3320,3320,3320.0,3830.0,ODP,The ODP Corporation Common Stock,1844110334.0,Consumer Discretionary
3321,3321,3321.0,3831.0,OESX,Orion Energy Systems Inc. Common Stock,53606337.0,Consumer Discretionary
3322,3322,3322.0,3832.0,OFC,Corporate Office Properties Trust Common Stock,2799344762.0,Real Estate
3323,3323,3323.0,3833.0,OFED,Oconee Federal Financial Corp. Common Stock,85260874.0,Financials
3324,3324,3324.0,3834.0,OFLX,Omega Flex Inc. Common Stock,979553007.0,Industrials
3325,3325,3325.0,3835.0,OFS,OFS Capital Corporation Common Stock,133042915.0,Financials
3326,3326,3326.0,3836.0,OFSSH,OFS Capital Corporation 4.95% Notes due 2028,297437376.0,Financials
3327,3327,3327.0,3837.0,OGE,OGE Energy Corp Common Stock,7072146823.0,Utilities
3328,3328,3328.0,3838.0,OGEN,Oragenics Inc. Common Stock,6883834.0,Healthcare
3329,3329,3329.0,3840.0,OHI,Omega Healthcare Investors Inc. Common Stock,7279015828.0,Real Estate
3330,3330,3330.0,3841.0,OI,O-I Glass Inc. Common Stock,3293365782.0,Consumer Discretionary
3331,3331,3331.0,3842.0,OIA,Invesco Municipal Income Opportunities Trust Common Stock,295630708.0,Financials
3332,3332,3332.0,3843.0,OIG,Orbital Infrastructure Group Inc. Common Stock,9856495.0,Utilities
3333,3333,3333.0,3844.0,OII,Oceaneering International Inc. Common Stock,2215933048.0,Energy
3334,3334,3334.0,3845.0,OIS,Oil States International Inc. Common Stock,514679170.0,Industrials
3335,3335,3335.0,3846.0,OKE,ONEOK Inc. Common Stock,27920459237.0,Utilities
3336,3336,3336.0,3847.0,OKTA,Okta Inc. Class A Common Stock,11322991003.0,Information Technology
3337,3337,3337.0,3848.0,OLB,The OLB Group Inc. Common Stock,13880251.0,Information Technology
3338,3338,3338.0,3849.0,OLED,Universal Display Corporation Common Stock,6700619584.0,Information Technology
3339,3339,3339.0,3851.0,OLITU,OmniLit Acquisition Corp. Units,0.0,Financials
3340,3340,3340.0,3853.0,OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,4137408437.0,Consumer Discretionary
3341,3341,3341.0,3854.0,OLMA,Olema Pharmaceuticals Inc. Common Stock,357480232.0,Healthcare
3342,3342,3342.0,3855.0,OLN,Olin Corporation Common Stock,6817965451.0,Industrials
3343,3343,3343.0,3856.0,OLO,Olo Inc. Class A Common Stock,1005925738.0,Financials
3344,3344,3344.0,3857.0,OLP,One Liberty Properties Inc. Common Stock,436336016.0,Real Estate
3345,3345,3345.0,3858.0,OLPX,Olaplex Holdings Inc. Common Stock,2630192599.0,Consumer Discretionary
3346,3346,3346.0,3859.0,OM,Outset Medical Inc. Common Stock,948132782.0,Healthcare
3347,3347,3347.0,3860.0,OMC,Omnicom Group Inc. Common Stock,18580809133.0,Consumer Discretionary
3348,3348,3348.0,3861.0,OMCL,Omnicell Inc. Common Stock ($0.001 par value),3261131906.0,Information Technology
3349,3349,3349.0,3862.0,OMER,Omeros Corporation Common Stock,339903619.0,Healthcare
3350,3350,3350.0,3863.0,OMEX,Odyssey Marine Exploration Inc. Common Stock,78778062.0,Consumer Discretionary
3351,3351,3351.0,3864.0,OMF,OneMain Holdings Inc. Common Stock,5384219105.0,Financials
3352,3352,3352.0,3865.0,OMGA,Omega Therapeutics Inc. Common Stock,258058287.0,Healthcare
3353,3353,3353.0,3866.0,OMI,Owens & Minor Inc. Common Stock,1375510484.0,Healthcare
3354,3354,3354.0,3867.0,OMIC,Singular Genomics Systems Inc. Common Stock,60186042.0,Healthcare
3355,3355,3355.0,3868.0,OMQS,OMNIQ Corp. Common Stock,31148918.0,Information Technology
3356,3356,3356.0,3869.0,ON,ON Semiconductor Corporation Common Stock,41451154127.0,Information Technology
3357,3357,3357.0,3870.0,ONB,Old National Bancorp Common Stock,4198795650.0,Financials
3358,3358,3358.0,3871.0,ONBPO,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series C Preferred Stock,7130637630.0,Financials
3359,3359,3359.0,3872.0,ONBPP,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series A Preferred Stock,7145092021.0,Financials
3360,3360,3360.0,3873.0,ONCT,Oncternal Therapeutics Inc. Common Stock,21934598.0,Healthcare
3361,3361,3361.0,3874.0,ONDS,Ondas Holdings Inc. Common Stock,58743592.0,Information Technology
3362,3362,3362.0,3875.0,ONEW,OneWater Marine Inc. Class A Common Stock,563723196.0,Consumer Discretionary
3363,3363,3363.0,3878.0,ONL,Orion Office REIT Inc. Common Stock,388147900.0,Real Estate
3364,3364,3364.0,3879.0,ONTF,ON24 Inc. Common Stock,388928874.0,Information Technology
3365,3365,3365.0,3880.0,ONTO,Onto Innovation Inc. Common Stock,5385959519.0,Industrials
3366,3366,3366.0,3881.0,ONTX,Onconova Therapeutics Inc. Common Stock,23485906.0,Healthcare
3367,3367,3367.0,3882.0,ONVO,Organovo Holdings Inc. Common Stock,15076241.0,Healthcare
3368,3368,3368.0,3883.0,ONYX,Onyx Acquisition Co. I Class A Ordinary Shares,0.0,Financials
3369,3369,3369.0,3884.0,ONYXU,Onyx Acquisition Co. I Unit,0.0,Financials
3370,3370,3370.0,3886.0,OOMA,Ooma Inc. Common Stock,366850000.0,Information Technology
3371,3371,3371.0,3887.0,OPAD,Offerpad Solutions Inc. Class A Common Stock,315528528.0,Financials
3372,3372,3372.0,3888.0,OPAL,OPAL Fuels Inc. Class A Common Stock,1213258251.0,Utilities
3373,3373,3373.0,3889.0,OPBK,OP Bancorp Common Stock,129867732.0,Financials
3374,3374,3374.0,3890.0,OPCH,Option Care Health Inc. Common Stock,5592466782.0,Healthcare
3375,3375,3375.0,3891.0,OPEN,Opendoor Technologies Inc Common Stock,2647011282.0,Financials
3376,3376,3376.0,3892.0,OPGN,OpGen Inc. Common Stock,5215606.0,Healthcare
3377,3377,3377.0,3893.0,OPHC,OptimumBank Holdings Inc. Common Stock,21170637.0,Financials
3378,3378,3378.0,3894.0,OPI,Office Properties Income Trust Common Shares of Beneficial Interest,381710753.0,Financials
3379,3379,3379.0,3895.0,OPINL,Office Properties Income Trust 6.375% Senior Notes due 2050,621129838.0,Financials
3380,3380,3380.0,3896.0,OPK,OPKO Health Inc. Common Stock,1630293213.0,Healthcare
3381,3381,3381.0,3897.0,OPOF,Old Point Financial Corporation Common Stock,87105418.0,Financials
3382,3382,3382.0,3898.0,OPP,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock,0.0,Financials
3383,3383,3383.0,3900.0,OPP-PB,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. 4.75% Series B Cumulative Preferred Stock,7836140598.904445,Financials
3384,3384,3384.0,3901.0,OPRT,Oportun Financial Corporation Common Stock,194178194.0,Financials
3385,3385,3385.0,3902.0,OPRX,OptimizeRx Corporation Common Stock,243505381.0,Consumer Discretionary
3386,3386,3386.0,3903.0,OPTN,OptiNose Inc. Common Stock,117553688.0,Healthcare
3387,3387,3387.0,3904.0,OPTT,Ocean Power Technologies Inc. Common Stock,34290374.0,Utilities
3388,3388,3388.0,3905.0,OPXS,Optex Systems Holdings Inc. Common Stock,23400222.0,Information Technology
3389,3389,3389.0,3906.0,OPY,Oppenheimer Holdings Inc. Class A Common Stock (DE),434476748.0,Financials
3390,3390,3390.0,3907.0,ORA,Ormat Technologies Inc. Common Stock,4867825370.0,Utilities
3391,3391,3391.0,3908.0,ORC,Orchid Island Capital Inc. Common Stock,395653849.0,Real Estate
3392,3392,3392.0,3909.0,ORCL,Oracle Corporation Common Stock,308397418140.0,Information Technology
3393,3393,3393.0,3910.0,ORGN,Origin Materials Inc. Common Stock,595994843.0,Industrials
3394,3394,3394.0,3912.0,ORGO,Organogenesis Holdings Inc. Class A Common Stock,433164049.0,Healthcare
3395,3395,3395.0,3913.0,ORGS,Orgenesis Inc. Common Stock,37123436.0,Healthcare
3396,3396,3396.0,3914.0,ORI,Old Republic International Corporation Common Stock,7357298038.0,Financials
3397,3397,3397.0,3915.0,ORIC,Oric Pharmaceuticals Inc. Common Stock,358039873.0,Healthcare
3398,3398,3398.0,3916.0,ORLY,O'Reilly Automotive Inc. Common Stock,58510140445.0,Consumer Discretionary
3399,3399,3399.0,3917.0,ORN,Orion Group Holdings Inc. Common,91698012.0,Industrials
3400,3400,3400.0,3918.0,ORRF,Orrstown Financial Services Inc Common Stock,211029707.0,Financials
3401,3401,3401.0,3919.0,OSA,ProSomnus Inc. Common Stock,43561836.0,Healthcare
3402,3402,3402.0,3920.0,OSAAW,ProSomnus Inc. Warrant,0.0,Healthcare
3403,3403,3403.0,3921.0,OSBC,Old Second Bancorp Inc. Common Stock,596279445.0,Financials
3404,3404,3404.0,3922.0,OSG,Overseas Shipholding Group Inc. Class A Common Stock,322430051.0,Consumer Discretionary
3405,3405,3405.0,3923.0,OSIS,OSI Systems Inc. Common Stock (DE),1925546497.0,Information Technology
3406,3406,3406.0,3924.0,OSK,Oshkosh Corporation (Holding Company)Common Stock,5739106471.0,Consumer Discretionary
3407,3407,3407.0,3925.0,OSPN,OneSpan Inc. Common Stock,571618934.0,Information Technology
3408,3408,3408.0,3926.0,OSS,One Stop Systems Inc. Common Stock,57819898.0,Information Technology
3409,3409,3409.0,3927.0,OSTK,Overstock.com Inc. Common Stock,1336987485.0,Consumer Discretionary
3410,3410,3410.0,3928.0,OSUR,OraSure Technologies Inc. Common Stock,333343784.0,Healthcare
3411,3411,3411.0,3929.0,OTEC,OceanTech Acquisitions I Corp. Class A Common Stock,0.0,Financials
3412,3412,3412.0,3930.0,OTECW,OceanTech Acquisitions I Corp. Warrant,0.0,Financials
3413,3413,3413.0,3931.0,OTLK,Outlook Therapeutics Inc. Common Stock,444033554.0,Healthcare
3414,3414,3414.0,3932.0,OTRK,Ontrak Inc. Common Stock,13868883.0,Healthcare
3415,3415,3415.0,3933.0,OTRKP,Ontrak Inc. 9.50% Series A Cumulative Perpetual Preferred Stock,16419819.0,Information Technology
3416,3416,3416.0,3934.0,OTTR,Otter Tail Corporation Common Stock,3270529793.0,Utilities
3417,3417,3417.0,3935.0,OUST,Ouster Inc. Common Stock,215421147.0,Information Technology
3418,3418,3418.0,3936.0,OVBC,Ohio Valley Banc Corp. Common Stock,116021671.0,Financials
3419,3419,3419.0,3937.0,OVID,Ovid Therapeutics Inc. Common Stock,236951702.0,Healthcare
3420,3420,3420.0,3938.0,OVLY,Oak Valley Bancorp (CA) Common Stock,209691657.0,Financials
3421,3421,3421.0,3939.0,OWL,Blue Owl Capital Inc. Class A Common Stock,15914618596.0,Financials
3422,3422,3422.0,3940.0,OXLC,Oxford Lane Capital Corp. Common Stock,854112000.0,Financials
3423,3423,3423.0,3941.0,OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,4076266880.0,Financials
3424,3424,3424.0,3942.0,OXLCM,Oxford Lane Capital Corp. 6.75% Series 2024 Term Preferred Stock,4301808000.0,Financials
3425,3425,3425.0,3944.0,OXLCO,Oxford Lane Capital Corp. Preferred Stock Shares 6.00% Series 2029,3725456000.0,Financials
3426,3426,3426.0,3945.0,OXLCP,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,80224937.0,Financials
3427,3427,3427.0,3947.0,OXM,Oxford Industries Inc. Common Stock,1593123577.0,Consumer Discretionary
3428,3428,3428.0,3948.0,OXSQ,Oxford Square Capital Corp. Common Stock,142218337.0,Financials
3429,3429,3429.0,3949.0,OXSQG,Oxford Square Capital Corp. 5.50% Notes due 2028,0.0,Consumer Discretionary
3430,3430,3430.0,3950.0,OXSQL,Oxford Square Capital Corp. 6.50% Notes due 2024,0.0,Consumer Discretionary
3431,3431,3431.0,3951.0,OXSQZ,Oxford Square Capital Corp. 6.25% Notes due 2026,0.0,Financials
3432,3432,3432.0,3952.0,OXY,Occidental Petroleum Corporation Common Stock,52345442477.0,Energy
3433,3433,3433.0,3953.0,OZK,Bank OZK Common Stock,9791825836.0,Financials
3434,3434,3434.0,3954.0,OZKAP,Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock,9376210845.0,Financials
3435,3435,3435.0,3955.0,PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,10133638987.0,Energy
3436,3436,3436.0,3956.0,PACB,Pacific Biosciences of California Inc. Common Stock,3373533954.0,Industrials
3437,3437,3437.0,3957.0,PACK,Ranpak Holdings Corp Class A Common Stock,363417816.0,Consumer Discretionary
3438,3438,3438.0,3958.0,PACW,PacWest Bancorp Common Stock,940751670.0,Financials
3439,3439,3439.0,3960.0,PAG,Penske Automotive Group Inc. Common Stock,12069518133.0,Consumer Discretionary
3440,3440,3440.0,3961.0,PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,2947219853.0,Energy
3441,3441,3441.0,3962.0,PAHC,Phibro Animal Health Corporation Class A Common Stock,577986486.0,Healthcare
3442,3442,3442.0,3963.0,PAI,Western Asset Investment Grade Income Fund Inc.,0.0,Financials
3443,3443,3443.0,3964.0,PALI,Palisade Bio Inc. Common Stock,11585779.0,Healthcare
3444,3444,3444.0,3965.0,PALT,Paltalk Inc. Common Stock,17522098.0,Consumer Discretionary
3445,3445,3445.0,3966.0,PANL,Pangaea Logistics Solutions Ltd. Common Shares,321084358.0,Consumer Discretionary
3446,3446,3446.0,3967.0,PANW,Palo Alto Networks Inc. Common Stock,75689893295.0,Information Technology
3447,3447,3447.0,3968.0,PAR,PAR Technology Corporation Common Stock,895355131.0,Information Technology
3448,3448,3448.0,3969.0,PARA,Paramount Global Class B Common Stock,10581289431.0,Communication Services
3449,3449,3449.0,3970.0,PARAA,Paramount Global Class A Common Stock,12105934634.0,Industrials
3450,3450,3450.0,3971.0,PARAP,Paramount Global 5.75% Series A Mandatory Convertible Preferred Stock,15050972036.0,Industrials
3451,3451,3451.0,3972.0,PARR,Par Pacific Holdings Inc.  Common Stock,1660248234.0,Energy
3452,3452,3452.0,3973.0,PASG,Passage Bio Inc. Common Stock,50819561.0,Healthcare
3453,3453,3453.0,3974.0,PATH,UiPath Inc. Class A Common Stock,9579039317.0,Information Technology
3454,3454,3454.0,3975.0,PATI,Patriot Transportation Holding Inc. Common Stock,29269859.0,Industrials
3455,3455,3455.0,3976.0,PATK,Patrick Industries Inc. Common Stock,1777913608.0,Consumer Discretionary
3456,3456,3456.0,3977.0,PAVM,PAVmed Inc. Common Stock,40600667.0,Healthcare
3457,3457,3457.0,3980.0,PAYO,Payoneer Global Inc. Common Stock,1737415925.0,Information Technology
3458,3458,3458.0,3982.0,PAYS,Paysign Inc. Common Stock,124941867.0,Consumer Discretionary
3459,3459,3459.0,3983.0,PAYX,Paychex Inc. Common Stock,41992074342.0,Consumer Discretionary
3460,3460,3460.0,3984.0,PB,Prosperity Bancshares Inc. Common Stock,5302294658.0,Financials
3461,3461,3461.0,3985.0,PBAX,Phoenix Biotech Acquisition Corp. Class A Common Stock,0.0,Industrials
3462,3462,3462.0,3986.0,PBAXU,Phoenix Biotech Acquisition Corp. Unit,0.0,Industrials
3463,3463,3463.0,3988.0,PBBK,PB Bankshares Inc. Common Stock,38770065.0,Financials
3464,3464,3464.0,3989.0,PBF,PBF Energy Inc. Class A Common Stock,5117019141.0,Energy
3465,3465,3465.0,3990.0,PBFS,Pioneer Bancorp Inc. Common Stock,236656656.0,Financials
3466,3466,3466.0,3991.0,PBH,Prestige Consumer Healthcare Inc. Common Stock,2869747650.0,Healthcare
3467,3467,3467.0,3992.0,PBHC,Pathfinder Bancorp Inc. Common Stock (MD),85663364.0,Financials
3468,3468,3468.0,3993.0,PBI,Pitney Bowes Inc. Common Stock,625227350.0,Industrials
3469,3469,3469.0,3995.0,PBLA,Panbela Therapeutics Inc. Common Stock,39952634.0,Healthcare
3470,3470,3470.0,3996.0,PBPB,Potbelly Corporation Common Stock,266722921.0,Consumer Discretionary
3471,3471,3471.0,3997.0,PBT,Permian Basin Royalty Trust Common Stock,1159160757.0,Energy
3472,3472,3472.0,3998.0,PBYI,Puma Biotechnology Inc Common Stock,149462438.0,Healthcare
3473,3473,3473.0,3999.0,PCAR,PACCAR Inc. Common Stock,44215412236.0,Consumer Discretionary
3474,3474,3474.0,4000.0,PCB,PCB Bancorp Common Stock,218053850.0,Financials
3475,3475,3475.0,4001.0,PCCT,Perception Capital Corp. II Class A Ordinary Shares,0.0,Financials
3476,3476,3476.0,4002.0,PCF,High Income Securities Fund Common Stock,0.0,Financials
3477,3477,3477.0,4003.0,PCG,Pacific Gas & Electric Co. Common Stock,42915606631.0,Utilities
3478,3478,3478.0,4011.0,PCGU,Pacific Gas & Electric Co. Equity Unit,821338197925.0,Utilities
3479,3479,3479.0,4012.0,PCH,PotlatchDeltic Corporation Common Stock,4272305190.0,Real Estate
3480,3480,3480.0,4013.0,PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest,0.0,Financials
3481,3481,3481.0,4014.0,PCM,PCM Fund Inc. Common Stock,0.0,Financials
3482,3482,3482.0,4015.0,PCN,Pimco Corporate & Income Strategy Fund Common Stock,0.0,Financials
3483,3483,3483.0,4016.0,PCOR,Procore Technologies Inc. Common Stock,9170274958.0,Information Technology
3484,3484,3484.0,4017.0,PCQ,PIMCO California Municipal Income Fund Common Stock,0.0,Financials
3485,3485,3485.0,4018.0,PCRX,Pacira BioSciences Inc. Common Stock,1674459891.0,Healthcare
3486,3486,3486.0,4019.0,PCSA,Processa Pharmaceuticals Inc. Common Stock,11775108.0,Healthcare
3487,3487,3487.0,4020.0,PCT,PureCycle Technologies Inc. Common stock,1805284468.0,Utilities
3488,3488,3488.0,4021.0,PCTI,PCTEL Inc. Common Stock,92171252.0,Information Technology
3489,3489,3489.0,4022.0,PCTTU,PureCycle Technologies Inc. Unit,2225917386.0,Utilities
3490,3490,3490.0,4024.0,PCTY,Paylocity Holding Corporation Common Stock,10949132427.0,Information Technology
3491,3491,3491.0,4025.0,PCVX,Vaxcyte Inc. Common Stock,4461380272.0,Healthcare
3492,3492,3492.0,4026.0,PCYG,Park City Group Inc. Common Stock,168874262.0,Information Technology
3493,3493,3493.0,4027.0,PCYO,Pure Cycle Corporation Common Stock,264603273.0,Utilities
3494,3494,3494.0,4028.0,PDCE,PDC Energy Inc. Common Stock (Delaware),6288950533.0,Energy
3495,3495,3495.0,4029.0,PDCO,Patterson Companies Inc. Common Stock,3155968400.0,Healthcare
3496,3496,3496.0,4030.0,PDEX,Pro-Dex Inc. Common Stock,66084560.0,Healthcare
3497,3497,3497.0,4031.0,PDFS,PDF Solutions Inc. Common Stock,1801767528.0,Information Technology
3498,3498,3498.0,4032.0,PDI,PIMCO Dynamic Income Fund Common Stock,4643019000.0,Financials
